EventFrame,StartTime,EndTime,AnodeNumber,Shift,FineCoke,MediumCoke,CoarseCoke,FineButt,CoarseButt,BallMillFraction,GreenScrap,SetPitch,RunningPitch,DryMix,FreshPaste,TotalPaste,DryMixTemperature,Speed,Current,MixerTemperature,PitchTemperature,IntPower,KneaderTorque,KneaderSpeed,FlapPOS,WaterFlowRate,CoolerPower,PasteLoad,Gateposition,PasteTemperature,Weight,Height,Density,DryDensity,Vaccum,AirPressure,BallMillFeedRate,TransferHopperResidualWeight,VC3Current,VC4Current,ClassifierRejectFlow,ClassifierSpeed,TotalVibratingTime,TimeforSpeedSlow,TimeforSpeedFast,SpeedSlow,SpeedFast,H,D,M,Code,PSCExclude,ManualGood,ShiftDate,Status,VC Current
VC_Report_GAP2_2025-01-13 08:54:44,2025-01-13 08:54:44.127,2025-01-13 08:54:46.097,33862.0,A,32.0,8.0,9.0,9.0,14.0,28.0,5.0,14.39999962,14.40416813,28.64999962,33.46962738,35.16324234,162.6179657,3.828660011,48.8306694,173.0,196.8027649,300.3600464,8.788486481,47.0,45.0,326.6000061,110.0033875,2071.200195,34.85713959,-31.50000763,1044.230103,600.4839478,1.662319183,1.422945261,40.89416504,3.5,5.241225719,39.41712952,79.79653931,76.317276,6.28843689,857.3626709,46.90399933,10.0,36.90399933,1045.043823,1401.542603,2.0,2.0,2.0,2.0,1.0,0,1/13/2025,False,79.79653931
VC_Report_GAP2_2025-01-13 08:56:42,2025-01-13 08:56:42.123,2025-01-13 08:56:44.093,43728.0,A,32.0,8.0,9.0,9.0,14.0,28.0,5.0,14.39999962,14.39741039,28.64999962,33.46962738,35.20677185,162.4854584,3.886330843,48.98055267,173.0,196.7243042,300.3600464,23.7702446,47.0,45.0,300.3000183,109.6359558,2088.800049,32.80952454,-31.5450058,1033.552856,595.8202515,1.65949297,1.420526028,51.17980957,3.5,5.182043552,40.42176056,79.79653931,77.18095398,6.886868954,856.8087158,60.01800156,10.0,50.01800156,1037.128418,1413.553345,0.0,2.0,2.0,1.0,1.0,0,1/13/2025,False,77.18095398
VC_Report_GAP2_2025-01-13 08:58:20,2025-01-13 08:58:20.133,2025-01-13 08:58:22.103,33863.0,A,32.0,8.0,9.0,9.0,14.0,28.0,5.0,14.39999962,14.40994167,28.64999962,33.46962738,35.19146347,162.5826263,3.868468285,47.65925598,173.0,196.8215942,317.2817383,13.78927612,47.0,43.0,311.3000183,108.44104,2108.0,31.52381134,-31.5450058,1037.578247,600.5036011,1.651670694,1.413830161,41.20825195,3.5,5.218553543,39.84566498,80.53753662,77.18095398,7.554777145,856.3132324,38.2480011,10.0,28.2480011,1044.119995,1402.09436,2.0,2.0,2.0,2.0,1.0,0,1/13/2025,False,80.53753662
VC_Report_GAP2_2025-01-13 09:00:08,2025-01-13 09:00:08.097,2025-01-13 09:00:10.067,43729.0,A,32.0,8.0,9.0,9.0,14.0,28.0,5.0,14.39999962,14.39565277,28.64999962,33.46962738,35.22896957,162.6974487,3.818198204,48.01931381,173.0,196.7259827,291.8992004,9.024093628,47.0,45.0,309.3000183,109.6138687,2154.800049,36.59523773,-31.5450058,1035.768066,599.0357056,1.653232455,1.415166974,51.5723877,3.5,2.576570034,40.60675049,80.53753662,76.09153748,6.437607765,857.625,56.67200089,10.0,46.67200089,1037.119385,1414.28418,2.0,2.0,2.0,2.0,1.0,0,1/13/2025,False,76.09153748
VC_Report_GAP2_2025-01-13 09:01:52,2025-01-13 09:01:52.123,2025-01-13 09:01:54.093,33864.0,A,32.0,8.0,9.0,9.0,14.0,28.0,5.0,14.39999962,14.40279388,28.64999962,33.46962738,35.16423798,162.5561218,3.914655685,48.52925873,173.0,196.7446594,304.5904541,19.57935715,47.0,47.0,310.3999939,108.9257431,2126.800049,36.73809433,-31.5450058,1039.730347,598.9764404,1.659737587,1.420735359,41.44372559,3.5,1.963846445,40.34915924,79.33525848,76.09153748,7.793590069,857.4501343,42.98400116,10.0,32.98400116,1042.968994,1401.542603,2.0,2.0,2.0,2.0,1.0,0,1/13/2025,False,79.33525848
VC_Report_GAP2_2025-01-13 09:03:50,2025-01-13 09:03:50.107,2025-01-13 09:03:52.073,43730.0,A,32.0,8.0,9.0,9.0,14.0,28.0,5.0,14.39999962,14.40113926,28.64999962,33.46962738,35.24769211,162.7239532,3.911848783,47.54846954,174.0,196.7496948,300.3600464,9.574829102,47.0,47.0,277.7000122,109.4252548,2080.0,32.97618866,-31.5450058,1029.991089,598.638916,1.645210147,1.408299923,50.70874023,3.5,0.003484296,40.55053711,79.33525848,76.69023132,6.517852306,857.8290405,44.11000061,10.0,34.11000061,1036.515381,1414.313477,2.0,2.0,2.0,2.0,1.0,0,1/13/2025,False,76.69023132
VC_Report_GAP2_2025-01-13 09:05:24,2025-01-13 09:05:24.083,2025-01-13 09:05:26.053,33865.0,A,32.0,8.0,9.0,9.0,14.0,28.0,5.0,14.39999962,14.40301704,28.64999962,33.46962738,35.23257446,163.0684509,3.895006657,46.95380783,173.0,196.7595673,296.1296082,14.55205917,47.0,49.0,293.3999939,109.6060867,2105.200195,33.07142639,-31.5450058,1040.987915,600.4407959,1.657289028,1.418639421,41.05114746,3.5,0.003778901,40.14424896,80.20875549,76.69023132,6.442054272,856.5755005,42.90100098,10.0,32.90100098,1042.737671,1402.065308,2.0,2.0,2.0,2.0,1.0,0,1/13/2025,False,80.20875549
VC_Report_GAP2_2025-01-13 09:08:04,2025-01-13 09:08:04.133,2025-01-13 09:08:06.100,43731.0,A,32.0,8.0,9.0,9.0,14.0,28.0,5.0,14.39999962,14.3961525,28.64999962,33.46962738,35.22372437,162.6532898,3.816922426,46.38357544,173.0,196.7210388,296.1296082,53.88985443,47.0,46.0,316.7000122,113.0901642,2103.200195,31.88095093,-31.5450058,1033.342041,595.7221069,1.659455299,1.420493722,50.86572266,3.5,0.003484296,40.13371658,80.20875549,77.31345367,5.279459953,856.5755005,60.01499939,10.0,50.01499939,1035.129639,1414.722778,0.0,2.0,2.0,1.0,1.0,0,1/13/2025,False,77.31345367
VC_Report_GAP2_2025-01-13 09:09:12,2025-01-13 09:09:12.060,2025-01-13 09:09:14.140,33866.0,A,32.0,8.0,9.0,9.0,14.0,28.0,5.0,14.39999962,14.39620972,28.64999962,33.46962738,35.16793442,162.5207825,3.821770668,47.83032608,173.0,196.7014618,308.8208923,40.87542725,47.0,47.0,280.7000122,109.8768005,2125.200195,35.26190186,-31.50000763,1037.861694,600.652771,1.651670814,1.41383028,41.36523438,3.5,0.003190138,39.71336365,79.87014771,77.31345367,4.866129398,857.2752075,44.95700073,10.0,34.95700073,1041.964478,1401.165039,2.0,2.0,2.0,2.0,1.0,0,1/13/2025,False,79.87014771
VC_Report_GAP2_2025-01-13 09:11:42,2025-01-13 09:11:42.123,2025-01-13 09:11:44.093,43732.0,A,32.0,8.0,9.0,9.0,14.0,28.0,5.0,14.39999962,14.40536976,28.64999962,33.46962738,35.19339371,162.8034515,3.887096167,45.91599274,173.0,196.6157227,304.5904541,32.86473465,47.0,47.0,334.6000061,113.472641,2120.399902,37.02380753,-31.5450058,1032.203979,598.5839844,1.648911119,1.41146791,51.17980957,3.5,0.003484296,40.50019455,79.87014771,77.00920105,4.557822227,856.8670654,55.00899887,10.0,45.00899887,1034.271606,1413.58252,2.0,2.0,2.0,2.0,1.0,0,1/13/2025,False,77.00920105
VC_Report_GAP2_2025-01-13 09:12:56,2025-01-13 09:12:56.070,2025-01-13 09:12:58.037,33867.0,A,32.0,8.0,9.0,9.0,14.0,28.0,5.0,14.39999962,14.3999567,28.64999962,33.46962738,35.14606476,162.7327881,3.897048235,47.36273575,173.0,196.6610413,274.9775085,41.04035187,47.0,46.0,320.2000122,109.7349167,2136.800049,36.73809433,-31.5450058,1042.937378,600.9903564,1.658723474,1.419867277,40.81567383,3.5,5.241225719,39.62554932,79.24692535,77.00920105,3.813374758,856.9836426,59.72200012,10.0,49.72200012,1042.323975,1402.210449,2.0,2.0,2.0,2.0,1.0,0,1/13/2025,False,79.24692535
VC_Report_GAP2_2025-01-13 09:15:58,2025-01-13 09:15:58.090,2025-01-13 09:16:00.057,43733.0,A,32.0,8.0,9.0,9.0,14.0,28.0,5.0,14.39999962,14.39832211,28.64999962,33.46962738,35.22013474,162.6886139,3.905214071,46.91959,173.0,196.6308746,325.7425842,16.87280273,47.0,48.0,330.2000122,110.5935669,2086.800049,30.33332825,-31.5450058,1034.939209,603.6288452,1.638096333,1.402210474,49.60949707,3.5,5.204420567,40.94982147,78.44213104,77.70603943,5.179659843,857.071167,55.02000046,10.0,45.02000046,1034.324463,1415.044434,2.0,2.0,2.0,2.0,1.0,0,1/13/2025,False,77.70603943
VC_Report_GAP2_2025-01-13 09:16:16,2025-01-13 09:16:16.027,2025-01-13 09:16:18.107,33868.0,A,32.0,8.0,9.0,9.0,14.0,28.0,5.0,14.39999962,14.39603329,28.64999962,33.46962738,35.20842361,162.6091309,3.896793127,46.04470062,173.0,196.6590881,283.4383545,29.74291992,47.0,48.0,328.8000183,110.4740143,2102.800049,30.35713959,-31.5450058,1043.415161,600.9943237,1.659471154,1.420507312,41.67932129,3.5,5.204420567,40.94982147,78.44213104,77.70603943,5.179659843,857.071167,69.5719986,10.0,59.5719986,1041.988403,1402.297607,2.0,2.0,2.0,2.0,1.0,0,1/13/2025,False,78.44213104
VC_Report_GAP2_2025-01-13 09:18:56,2025-01-13 09:18:56.060,2025-01-13 09:18:58.030,43734.0,A,32.0,8.0,9.0,9.0,14.0,28.0,5.0,14.39999962,14.41052914,28.64999962,33.46962738,35.2133255,162.5649719,3.822280884,46.71430969,174.0,196.6787415,287.6687622,41.51156616,47.0,47.0,319.3000183,112.5007324,2112.800049,33.95237732,-31.5450058,1033.401733,601.9329224,1.640728593,1.404463649,50.94421387,3.5,0.003190138,40.98377609,78.44213104,76.50375366,7.173173904,856.4006958,55.00699997,10.0,45.00699997,1033.97937,1413.845703,2.0,2.0,2.0,2.0,1.0,0,1/13/2025,False,76.50375366
VC_Report_GAP2_2025-01-13 09:20:36,2025-01-13 09:20:36.040,2025-01-13 09:20:38.117,33869.0,A,32.0,8.0,9.0,9.0,14.0,28.0,5.0,14.39999962,14.39927483,28.64999962,33.46962738,35.15141678,162.4324646,3.870764494,46.373806,174.0,196.63414,325.7425842,10.79999161,47.0,49.0,300.3000183,109.6058197,2114.800049,35.64285278,-31.5450058,1042.308594,599.270874,1.662954211,1.423488855,41.20825195,3.5,0.003190138,39.54828644,63.94601059,76.50375366,5.78425169,857.071167,54.0719986,10.0,44.0719986,1041.927002,1402.09436,2.0,2.0,2.0,2.0,1.0,0,1/13/2025,False,63.94601059
VC_Report_GAP2_2025-01-13 09:22:00,2025-01-13 09:22:00.080,2025-01-13 09:22:02.050,43735.0,A,32.0,8.0,9.0,9.0,14.0,28.0,5.0,14.39999962,14.39900589,28.64999962,33.46962738,35.21854401,162.467804,3.834274292,46.25487137,174.0,196.6399994,279.2079163,8.929851532,47.0,49.0,301.1000061,111.4115295,2138.0,37.21428299,-31.5450058,1036.464722,601.5756836,1.646665692,1.409545898,51.49389648,3.5,0.003484296,39.81170654,63.94601059,76.97975922,5.198262691,856.6629639,60.00400162,10.0,50.00400162,1033.880981,1412.150024,2.0,2.0,2.0,2.0,1.0,0,1/13/2025,False,76.97975922
VC_Report_GAP2_2025-01-13 09:23:50,2025-01-13 09:23:50.013,2025-01-13 09:23:52.093,33870.0,A,32.0,8.0,9.0,9.0,14.0,28.0,5.0,14.39999962,14.40197372,28.64999962,33.46962738,35.21292496,162.644455,3.883013248,46.71268463,173.0,196.6362915,304.5904541,17.38819885,47.0,49.0,338.6000061,113.2729874,2117.200195,31.54761505,-31.5450058,1049.706177,601.7480469,1.667177916,1.427104354,40.89416504,3.5,0.003190138,39.88314819,77.80418396,76.97975922,4.159090042,856.3132324,75.02100372,10.0,65.02100372,1042.277466,1401.862061,2.0,2.0,2.0,2.0,1.0,0,1/13/2025,False,77.80418396
VC_Report_GAP2_2025-01-13 09:25:20,2025-01-13 09:25:20.040,2025-01-13 09:25:22.007,43736.0,A,32.0,8.0,9.0,9.0,14.0,28.0,5.0,14.39999962,14.40653515,28.64999962,33.46962738,35.22239685,162.6886139,3.840653896,46.83975983,173.0,196.6482239,300.3600464,41.38492584,47.0,50.0,323.3999939,109.8343658,2108.0,31.19047546,-31.5450058,1040.458618,604.8183594,1.64327383,1.406642437,54.16345215,3.5,0.003484296,40.55640411,77.80418396,77.06318665,4.253488541,856.8087158,60.00400162,10.0,50.00400162,1034.21814,1412.442383,2.0,2.0,2.0,2.0,1.0,0,1/13/2025,False,77.06318665
VC_Report_GAP2_2025-01-13 09:26:58,2025-01-13 09:26:58.050,2025-01-13 09:27:00.017,33871.0,A,32.0,8.0,9.0,9.0,14.0,28.0,5.0,14.39999962,14.39928818,28.64999962,33.46962738,35.21559525,162.547287,3.873826981,45.72048569,173.0,196.6121063,304.5904541,10.21391678,47.0,47.0,320.6000061,110.8926773,2128.0,29.5,-31.50000763,1041.566284,602.1445313,1.653052449,1.415012956,41.7578125,3.5,0.003484296,40.33743286,78.93776703,77.06318665,4.18804121,857.4208984,57.3409996,10.0,47.3409996,1042.032227,1401.716797,2.0,2.0,2.0,2.0,1.0,0,1/13/2025,False,78.93776703
VC_Report_GAP2_2025-01-13 09:28:54,2025-01-13 09:28:54.107,2025-01-13 09:28:56.077,43737.0,A,32.0,8.0,9.0,9.0,14.0,28.0,5.0,14.39999962,14.39046955,28.64999962,33.46962738,35.21384811,162.4147949,3.893220425,46.16688919,173.0,196.6379089,258.0558167,28.2468071,47.0,43.0,280.8999939,109.9920807,2135.600098,33.73809052,-31.5450058,1039.242188,603.0360718,1.646684051,1.409561515,50.70874023,3.5,0.003484296,41.06339645,78.93776703,76.96012878,4.202056408,856.4006958,60.00899887,10.0,50.00899887,1034.936523,1413.875,2.0,2.0,2.0,2.0,1.0,0,1/13/2025,False,76.96012878
VC_Report_GAP2_2025-01-13 09:30:48,2025-01-13 09:30:48.027,2025-01-13 09:30:50.107,33872.0,A,32.0,8.0,9.0,9.0,14.0,28.0,5.0,14.39999962,14.39570999,28.64999962,33.46962738,35.20179367,162.3971405,3.916697025,45.75469971,173.0,196.6522675,304.5904541,16.33679581,47.0,44.0,280.3000183,112.9766388,2127.600098,32.04761505,-31.5450058,1039.170654,602.0856934,1.649427652,1.411910057,41.20825195,3.5,0.003484296,39.50964355,77.43613434,76.96012878,3.70204401,857.0127563,49.56800079,10.0,39.56800079,1041.526245,1400.410034,2.0,2.0,2.0,2.0,1.0,0,1/13/2025,False,77.43613434
VC_Report_GAP2_2025-01-13 09:32:28,2025-01-13 09:32:28.053,2025-01-13 09:32:30.023,43738.0,A,32.0,8.0,9.0,9.0,14.0,28.0,5.0,14.39999962,14.4088459,28.64999962,33.46962738,35.20394897,162.5914612,3.873061419,45.72374344,173.0,196.6438599,270.7470703,47.61088562,47.0,47.0,294.8999939,113.178566,2113.600098,31.35713959,-31.5450058,1036.881592,601.6620483,1.647068381,1.409890532,49.60949707,3.5,0.003484296,40.47795486,77.43613434,76.93068695,2.729141235,857.1002808,60.00099945,10.0,50.00099945,1035.269287,1413.0271,2.0,2.0,2.0,2.0,1.0,0,1/13/2025,False,76.93068695
VC_Report_GAP2_2025-01-16 03:02:16,2025-01-16 03:02:16.043,2025-01-16 03:02:18.010,44324.0,C,32.0,6.0,11.0,9.0,14.0,28.0,5.0,14.5,14.49738598,20.39999962,23.85964966,25.07740021,169.60495,3.369338274,40.19092178,180.0,195.7280273,250.9450989,5.336818695,41.0,33.0,297.0,113.187355,2100.0,33.80952454,-31.5450058,1040.365112,591.2948608,1.68450892,1.440255165,57.14709473,3.5,0.003484296,41.03294754,41.81906509,78.72675323,5.693315983,857.2460938,35.00299835,10.0,25.00299835,1037.193481,1444.426514,0.0,2.0,2.0,1.0,1.0,0,1/15/2025,False,78.72675323
VC_Report_GAP2_2025-01-16 03:04:53,2025-01-16 03:04:53.997,2025-01-16 03:04:56.073,34417.0,C,32.0,6.0,11.0,9.0,14.0,28.0,5.0,14.5,14.50247765,20.39999962,23.85964966,25.06571007,170.9740906,3.557915449,40.68131256,182.0,195.7105408,265.7065735,23.08108902,41.0,33.0,450.8000183,113.9272003,2108.800049,38.83333206,-31.50000763,1043.617676,596.1817627,1.674535155,1.431727529,46.31176758,3.5,0.003484296,42.48484039,43.18329239,78.72675323,4.529655457,857.1877441,35.01200104,10.0,25.01200104,1039.240601,1432.325439,2.0,2.0,2.0,2.0,1.0,0,1/15/2025,False,43.18329239
VC_Report_GAP2_2025-01-16 03:07:34,2025-01-16 03:07:34.097,2025-01-16 03:07:36.177,44325.0,C,32.0,6.0,11.0,9.0,14.0,28.0,5.0,14.5,14.49706078,20.39999962,23.85964966,25.10915756,172.246048,3.461968422,40.71715546,182.0,195.7827148,258.3258362,67.66706085,41.0,34.0,348.1000061,110.6463013,2117.600098,39.0,-31.5450058,1038.728027,588.2131348,1.691566586,1.44628942,57.61816406,3.5,0.003190138,41.4685173,43.18329239,44.07151031,4.17959547,857.2752075,35.00500107,10.0,25.00500107,1037.321411,1443.8125,0.0,2.0,2.0,1.0,1.0,0,1/15/2025,False,44.07151031
VC_Report_GAP2_2025-01-16 03:09:34,2025-01-16 03:09:34.110,2025-01-16 03:09:36.187,34418.0,C,32.0,6.0,11.0,9.0,14.0,28.0,5.0,14.30000019,14.30517673,20.39999962,23.80396843,25.01148224,173.7741852,3.522701025,40.26586151,183.0,195.7518921,254.6354675,15.34723663,41.0,34.0,357.8000183,110.190979,2120.800049,40.61904526,-31.5450058,1037.529053,599.9743042,1.653194547,1.416787744,43.17114258,3.5,0.003484296,40.93929291,44.65056992,44.07151031,4.022462845,856.9545288,44.25099945,10.0,34.25099945,1039.38916,1432.151123,2.0,2.0,2.0,2.0,1.0,0,1/15/2025,False,44.65056992
VC_Report_GAP2_2025-01-16 03:11:54,2025-01-16 03:11:54.140,2025-01-16 03:11:56.110,44326.0,C,32.0,6.0,11.0,9.0,14.0,28.0,5.0,14.30000019,14.29074669,20.39999962,23.80396843,25.03171921,173.7123413,3.472430229,39.60765839,182.0,195.8021698,255.1755219,13.66558075,45.0,37.0,359.1000061,112.76091,2052.399902,25.64285278,-31.5450058,1040.19873,597.7567139,1.664211988,1.426229715,58.71740723,3.5,0.003484296,41.78112793,44.65056992,44.07151031,4.065515995,856.925293,69.68099976,10.0,59.68099976,1038.029053,1444.221924,2.0,2.0,2.0,2.0,1.0,0,1/15/2025,False,72.96753693
VC_Report_GAP2_2025-01-16 03:14:00,2025-01-16 03:14:00.153,2025-01-16 03:14:02.123,34419.0,C,32.0,6.0,11.0,9.0,14.0,28.0,5.0,14.30000019,14.28074551,20.39999962,23.80396843,25.04292107,174.5161591,3.778134823,39.36164856,182.0,195.7751923,247.0747223,42.89576721,45.0,34.0,519.0,108.9239807,2080.399902,22.42857361,-31.5450058,1044.111816,601.2423096,1.659826159,1.422471046,44.11328125,3.5,0.003484296,41.78112793,81.44538879,77.6815033,3.09962368,856.925293,50.54700089,10.0,40.54700089,1039.376587,1432.412598,2.0,2.0,2.0,2.0,1.0,0,1/15/2025,False,81.44538879
VC_Report_GAP2_2025-01-15 23:01:54,2025-01-15 23:01:54.073,2025-01-15 23:01:56.090,34387.0,C,32.0,6.0,11.0,9.0,14.0,28.0,5.0,14.5,14.49817276,28.53600121,33.37543869,35.09562683,164.3845825,3.724802494,47.18515015,174.0,198.6384125,321.512146,11.32422256,47.0,44.0,332.2000122,111.2789307,2094.0,25.07142639,-31.50000763,1052.381836,604.2494507,1.663824439,1.422569871,38.30310059,3.5,0.003484296,39.02723312,82.40231323,76.65097046,3.511674643,856.5172729,75.01000214,10.0,65.01000214,1041.634644,1432.267334,2.0,2.0,2.0,2.0,1.0,0,1/15/2025,False,83.64318848
VC_Report_GAP2_2025-01-15 23:03:34,2025-01-15 23:03:34.100,2025-01-15 23:03:36.067,44257.0,C,32.0,6.0,11.0,9.0,14.0,28.0,5.0,14.5,14.48782921,28.53600121,33.37543869,35.03718567,164.3315887,3.751341105,46.36891556,174.0,198.6358795,287.6687622,17.50600052,47.0,44.0,349.7000122,109.5136642,2122.800049,26.95237732,-31.50000763,1042.947876,601.8968506,1.655994058,1.415874958,64.44909668,3.5,0.003484296,39.45460892,83.82542419,76.4546814,2.629976749,855.6719971,75.01000214,10.0,65.01000214,1038.183228,1441.064453,2.0,2.0,2.0,2.0,1.0,0,1/15/2025,False,76.4546814
VC_Report_GAP2_2025-01-15 23:05:12,2025-01-15 23:05:12.063,2025-01-15 23:05:14.033,34388.0,C,32.0,6.0,11.0,9.0,14.0,28.0,5.0,14.5,14.51220989,28.53600121,33.37543869,35.06705093,164.1902466,3.715616226,46.96847153,174.0,198.6773376,321.512146,44.12976837,47.0,44.0,383.1000061,110.8281326,2095.200195,27.23809052,-31.50000763,1042.477295,599.1341553,1.663640618,1.422412753,40.34448242,3.5,0.003484296,38.18772125,82.2403717,76.4546814,2.570221663,856.3132324,61.1230011,10.0,51.1230011,1041.656494,1432.354492,2.0,2.0,2.0,2.0,1.0,0,1/15/2025,False,82.2403717
VC_Report_GAP2_2025-01-15 23:06:54,2025-01-15 23:06:54.120,2025-01-15 23:06:56.090,44258.0,C,32.0,6.0,11.0,9.0,14.0,28.0,5.0,14.5,14.49258518,28.53600121,33.37543869,35.15686417,164.3757629,3.699284792,46.59700394,174.0,198.646286,270.7470703,14.19275665,47.0,42.0,332.8000183,109.470726,2097.600098,25.19047546,-31.5450058,1042.200928,603.3219604,1.650512218,1.411187887,61.54394531,3.5,5.218553543,40.24144363,82.2403717,76.4546814,2.715581417,857.071167,75.0019989,10.0,65.0019989,1038.923462,1444.368042,2.0,2.0,2.0,2.0,1.0,0,1/15/2025,False,78.02135468
VC_Report_GAP2_2025-01-05 04:23:39,2025-01-05 04:23:39.097,2025-01-05 04:23:41.067,41351.0,C,32.0,7.0,10.0,9.0,14.0,28.0,5.0,14.5,14.5073843,27.44000053,32.09356689,33.74068069,159.5399017,3.3282547,44.13525772,170.0,193.0203094,236.9037018,38.10113525,47.0,36.0,232.6000061,113.1406403,2186.400146,30.95237732,-31.5450058,1040.177734,599.8354492,1.657836795,1.417450428,53.1427002,3.5,0.003484296,50.28288651,79.14878082,75.69405365,4.118027687,854.5934448,70.08899689,10.0,60.08899689,1039.491089,1443.315552,2.0,2.0,2.0,2.0,1.0,0,1/4/2025,False,75.69405365
VC_Report_GAP2_2025-01-05 04:25:01,2025-01-05 04:25:01.027,2025-01-05 04:25:03.107,31492.0,C,32.0,7.0,10.0,9.0,14.0,28.0,5.0,14.5,14.50819874,27.44000053,32.09356689,33.71515656,159.3809204,3.428284645,44.07497787,170.0,193.0282898,300.3600464,10.94430161,47.0,46.0,240.9000092,111.6862793,2121.200195,31.0,-31.5450058,1040.360229,602.7937622,1.649183869,1.41005218,45.91918945,3.5,0.003778901,49.26187897,76.84725952,75.69405365,3.780721903,855.1181641,39.93399811,10.0,29.93399811,1043.213013,1431.367065,2.0,2.0,2.0,2.0,1.0,0,1/4/2025,False,76.84725952
VC_Report_GAP2_2025-01-05 04:27:07,2025-01-05 04:27:07.040,2025-01-05 04:27:09.120,41352.0,C,32.0,7.0,10.0,9.0,14.0,28.0,5.0,14.5,14.49310017,27.44000053,32.09356689,33.73428345,159.3544159,3.416035891,43.55850983,170.0,192.9581299,287.6687622,62.2951889,47.0,47.0,241.5,109.8524551,2113.200195,29.66666412,-31.5450058,1040.896729,599.3720093,1.660393476,1.419636369,54.55603027,3.5,0.003484296,50.19271088,76.84725952,77.6815033,3.520227671,854.5352173,69.85700226,10.0,59.85700226,1039.829468,1444.981934,2.0,2.0,2.0,2.0,1.0,0,1/4/2025,False,77.6815033
VC_Report_GAP2_2025-01-05 04:28:43,2025-01-05 04:28:43.083,2025-01-05 04:28:45.050,31493.0,C,32.0,7.0,10.0,9.0,14.0,28.0,5.0,14.5,14.49982929,27.44000053,32.09356689,33.75402451,159.3190613,3.355558634,44.09615707,170.0,192.9313812,283.4383545,10.89129257,47.0,41.0,242.8000031,109.0005722,2102.399902,31.07142639,-31.5450058,1042.606079,603.0567627,1.651951909,1.412418842,45.84069824,3.5,0.003190138,49.48786545,77.48521423,77.6815033,4.373756886,855.4096069,39.98099899,10.0,29.98099899,1043.304565,1431.86084,2.0,2.0,2.0,2.0,1.0,0,1/4/2025,False,77.48521423
VC_Report_GAP2_2025-01-05 04:30:55,2025-01-05 04:30:55.067,2025-01-05 04:30:57.037,41353.0,C,32.0,7.0,10.0,9.0,14.0,28.0,5.0,14.5,14.51568985,27.44000053,32.09356689,33.76989746,159.4074249,3.406594753,44.09615707,170.0,192.9580536,304.5904541,70.77415466,47.0,46.0,182.5,110.5538788,2093.600098,28.69047546,-31.5450058,1036.452026,599.4033813,1.653208137,1.413492918,54.32043457,3.5,0.003484296,50.568573,77.48521423,76.78837585,2.894334555,855.0890503,53.56100082,10.0,43.56100082,1039.653198,1442.876953,2.0,2.0,2.0,2.0,1.0,0,1/4/2025,False,76.78837585
VC_Report_GAP2_2025-01-05 04:32:25,2025-01-05 04:32:25.123,2025-01-05 04:32:27.090,31494.0,C,32.0,7.0,10.0,9.0,14.0,28.0,5.0,14.5,14.50272369,27.44000053,32.09356689,33.78039169,159.3278961,3.334889412,44.09289932,170.0,192.8897705,245.3645477,13.35929108,47.0,37.0,193.3000031,103.2798462,2102.0,30.2857132,-31.5450058,1041.61792,599.7669678,1.660340667,1.419591308,45.91918945,3.5,0.003484296,49.61782074,79.83580017,76.78837585,3.11285758,854.710022,38.07500076,10.0,28.07500076,1043.245239,1432.412598,2.0,2.0,2.0,2.0,1.0,0,1/4/2025,False,79.83580017
VC_Report_GAP2_2025-01-05 04:34:27,2025-01-05 04:34:27.027,2025-01-05 04:34:29.103,41354.0,C,32.0,7.0,10.0,9.0,14.0,28.0,5.0,14.5,14.49215698,27.44000053,32.09356689,33.72679138,159.5664063,3.430326223,44.2281189,170.0,192.9224091,266.5166626,57.76266861,47.0,37.0,224.8000031,111.3407135,2124.399902,31.73809052,-31.5450058,1039.37561,599.803833,1.656654358,1.416439533,54.7130127,3.5,0.003484296,50.83906174,79.83580017,77.39196777,2.811903954,855.6719971,64.76599884,10.0,54.76599884,1039.682983,1440.830566,2.0,2.0,2.0,2.0,1.0,0,1/4/2025,False,77.39196777
VC_Report_GAP2_2025-01-05 04:36:13,2025-01-05 04:36:13.037,2025-01-05 04:36:15.117,31495.0,C,32.0,7.0,10.0,9.0,14.0,28.0,5.0,14.5,14.50086403,27.44000053,32.09356689,33.77088165,159.4515839,3.367297411,44.36986542,170.0,192.8737946,266.5166626,9.465858459,47.0,44.0,192.1999969,105.9474564,2111.600098,31.95237732,-31.5450058,1042.09436,601.0153809,1.657306671,1.416997194,46.46887207,3.5,0.003778901,49.53118515,80.21366119,77.39196777,2.765919685,854.3019409,40.71900177,10.0,30.71900177,1043.254517,1431.396118,2.0,2.0,2.0,2.0,1.0,0,1/4/2025,False,80.21366119
VC_Report_GAP2_2025-01-05 04:38:25,2025-01-05 04:38:25.083,2025-01-05 04:38:27.050,41355.0,C,32.0,7.0,10.0,9.0,14.0,28.0,5.0,14.5,14.49247646,27.44000053,32.09356689,33.72631073,159.4692383,3.341779232,44.35846329,169.0,192.9173279,296.1296082,18.10974884,47.0,47.0,188.6000061,110.1452942,2110.399902,32.07142639,-31.5450058,1037.407349,597.8566284,1.659441113,1.418822169,55.73376465,3.5,5.246231079,50.49481964,80.21366119,76.80310059,3.709234715,855.4388428,58.24300003,10.0,48.24300003,1039.14624,1444.835815,2.0,2.0,2.0,2.0,1.0,0,1/4/2025,False,76.80310059
